no_id,office_id,member_id,managed_entity_id,electric_date,electric_usage
3845,OFF001,user045,ME001,2023-06-10,1.631787005
3846,OFF001,user046,ME001,2023-06-10,1.111451354
3847,OFF001,user047,ME001,2023-06-10,1.864035391
3848,OFF001,user048,ME001,2023-06-10,1.803455014
3849,OFF001,user049,ME001,2023-06-10,1.791929845
3850,OFF001,user050,ME001,2023-06-10,1.92497817
3851,OFF001,user051,ME001,2023-06-10,1.959395807
3852,OFF001,user052,ME001,2023-06-10,1.652512503
3853,OFF001,user053,ME001,2023-06-10,1.932532858
3854,OFF001,user054,ME001,2023-06-10,1.636460927
3855,OFF001,user055,ME001,2023-06-10,1.452619678
3856,OFF001,user056,ME001,2023-06-10,1.396440659
3857,OFF001,user057,ME001,2023-06-10,1.165937873
3858,OFF001,user058,ME001,2023-06-10,1.301207124
3859,OFF001,user059,ME001,2023-06-10,1.885056967
3860,OFF001,user060,ME001,2023-06-10,1.94921602
3861,OFF001,user061,ME001,2023-06-10,1.95373965
3862,OFF001,user062,ME001,2023-06-10,1.218465228
3863,OFF001,user063,ME001,2023-06-10,1.703854914
3864,OFF001,user064,ME001,2023-06-10,1.531639648
3865,OFF001,user065,ME001,2023-06-10,1.637392701
3866,OFF001,user066,ME001,2023-06-10,1.449586141
3867,OFF001,user067,ME001,2023-06-10,1.387805796
3868,OFF001,user068,ME001,2023-06-10,1.220945156
3869,OFF001,user069,ME001,2023-06-10,1.743377286
3870,OFF001,user070,ME001,2023-06-10,1.613775835
3871,OFF001,user071,ME001,2023-06-10,1.812562514
3872,OFF001,user072,ME001,2023-06-10,1.400383501
3873,OFF001,user073,ME001,2023-06-10,1.29019448
3874,OFF001,user074,ME001,2023-06-10,1.078637072
3875,OFF001,user075,ME001,2023-06-10,1.557333835
3876,OFF001,user076,ME001,2023-06-10,1.602001919
3877,OFF001,user077,ME001,2023-06-10,1.939270446
3878,OFF001,user078,ME001,2023-06-10,1.817181636
3879,OFF001,user079,ME001,2023-06-10,1.525407625
3880,OFF001,user080,ME001,2023-06-10,1.565005915
3881,OFF001,user081,ME001,2023-06-10,1.585375929
3882,OFF001,user082,ME001,2023-06-10,1.939210686
3883,OFF001,user083,ME001,2023-06-10,1.275935048
3884,OFF001,user084,ME001,2023-06-10,1.046022171
3885,OFF001,user085,ME001,2023-06-10,1.374981691
3886,OFF001,user086,ME001,2023-06-10,1.027626476
3887,OFF001,user087,ME001,2023-06-10,1.483410575
3888,OFF001,user088,ME001,2023-06-10,1.60251071
3889,OFF001,user089,ME001,2023-06-10,1.115427893
3890,OFF001,user090,ME001,2023-06-10,1.203372125
3891,OFF001,user091,ME001,2023-06-10,1.229755654
3892,OFF001,user092,ME001,2023-06-10,1.748745566
3893,OFF001,user093,ME001,2023-06-10,1.333450339
3894,OFF001,user094,ME001,2023-06-10,1.736475992
3895,OFF001,user095,ME001,2023-06-10,1.582448594
3896,OFF001,user096,ME001,2023-06-10,1.112883737
3897,OFF001,user097,ME001,2023-06-10,1.091230517
3898,OFF001,user098,ME001,2023-06-10,1.744253088
3899,OFF001,user099,ME001,2023-06-10,1.574271633
3900,OFF001,user100,ME001,2023-06-10,1.05186548
3901,OFF001,user001,ME001,2023-06-10,1.839799106
3902,OFF001,user002,ME001,2023-06-10,1.300560595
3903,OFF001,user003,ME001,2023-06-10,1.148130483
3904,OFF001,user004,ME001,2023-06-10,1.904993106
3905,OFF001,user005,ME001,2023-06-10,1.575030915
3906,OFF001,user006,ME001,2023-06-10,1.021962473
3907,OFF001,user007,ME001,2023-06-10,1.925413141
3908,OFF001,user008,ME001,2023-06-10,1.048807549
3909,OFF001,user009,ME001,2023-06-10,1.778410849
3910,OFF001,user010,ME001,2023-06-10,1.85662664
3911,OFF001,user011,ME001,2023-06-10,1.910786324
3912,OFF001,user012,ME001,2023-06-10,1.235407925
3913,OFF001,user013,ME001,2023-06-10,1.958504785
3914,OFF001,user014,ME001,2023-06-10,1.99429564
3915,OFF001,user015,ME001,2023-06-10,1.970097443
3916,OFF001,user016,ME001,2023-06-10,1.031933506
3917,OFF001,user017,ME001,2023-06-10,1.373991758
3918,OFF001,user018,ME001,2023-06-10,1.448518585
3919,OFF001,user019,ME001,2023-06-10,1.279891942
3920,OFF001,user020,ME001,2023-06-10,1.699979667
3921,OFF001,user021,ME001,2023-06-10,1.439142835
3922,OFF001,user022,ME001,2023-06-10,1.473702538
3923,OFF001,user023,ME001,2023-06-10,1.098917202
3924,OFF001,user024,ME001,2023-06-10,1.093212416
3925,OFF001,user025,ME001,2023-06-10,1.544745553
3926,OFF001,user026,ME001,2023-06-10,1.720504792
3927,OFF001,user027,ME001,2023-06-10,1.976004611
3928,OFF001,user028,ME001,2023-06-10,1.872805406
3929,OFF001,user029,ME001,2023-06-10,1.649608447
3930,OFF001,user030,ME001,2023-06-10,1.086026216
3931,OFF001,user031,ME001,2023-06-10,1.330435269
3932,OFF001,user032,ME001,2023-06-10,1.073868315
3933,OFF001,user033,ME001,2023-06-10,1.821729437
3934,OFF001,user034,ME001,2023-06-10,1.906909326
3935,OFF001,user035,ME001,2023-06-10,1.438139639
3936,OFF001,user036,ME001,2023-06-10,1.27330009
3937,OFF001,user037,ME001,2023-06-10,1.354244346
3938,OFF001,user038,ME001,2023-06-10,1.177285121
3939,OFF001,user039,ME001,2023-06-10,1.581276367
3940,OFF001,user040,ME001,2023-06-10,1.54699281
3941,OFF001,user041,ME001,2023-06-10,1.77111953
3942,OFF001,user042,ME001,2023-06-10,1.306096024
3943,OFF001,user043,ME001,2023-06-10,1.43779374
3944,OFF001,user044,ME001,2023-06-10,1.410828808
3945,OFF001,user045,ME001,2023-06-10,1.496037721
3946,OFF001,user046,ME001,2023-06-10,1.836839712
3947,OFF001,user047,ME001,2023-06-10,1.498449921
3948,OFF001,user048,ME001,2023-06-10,1.557926836
3949,OFF001,user049,ME001,2023-06-10,1.992944799
3950,OFF001,user050,ME001,2023-06-10,1.767309117
3951,OFF001,user051,ME001,2023-06-10,1.359787693
3952,OFF001,user052,ME001,2023-06-10,1.364267181
3953,OFF001,user053,ME001,2023-06-10,1.809176995
3954,OFF001,user054,ME001,2023-06-10,1.187088755
3955,OFF001,user055,ME001,2023-06-10,1.998507634
3956,OFF001,user056,ME001,2023-06-10,1.991868833
3957,OFF001,user057,ME001,2023-06-10,1.35855518
3958,OFF001,user058,ME001,2023-06-10,1.332620238
3959,OFF001,user059,ME001,2023-06-10,1.324903255
3960,OFF001,user060,ME001,2023-06-10,1.592894612
3961,OFF001,user061,ME001,2023-06-10,1.203561398
3962,OFF001,user062,ME001,2023-06-10,1.114750188
3963,OFF001,user063,ME001,2023-06-10,1.856581527
3964,OFF001,user064,ME001,2023-06-10,1.590593452
3965,OFF001,user065,ME001,2023-06-10,1.730814637
3966,OFF001,user066,ME001,2023-06-10,1.364288792
3967,OFF001,user067,ME001,2023-06-10,1.833783339
3968,OFF001,user068,ME001,2023-06-10,1.331798083
3969,OFF001,user069,ME001,2023-06-10,1.255362189
3970,OFF001,user070,ME001,2023-06-10,1.955621843
3971,OFF001,user071,ME001,2023-06-10,1.897269999
3972,OFF001,user072,ME001,2023-06-10,1.322079335
3973,OFF001,user073,ME001,2023-06-10,1.157661178
3974,OFF001,user074,ME001,2023-06-10,1.433182603
3975,OFF001,user075,ME001,2023-06-10,1.476363481
3976,OFF001,user076,ME001,2023-06-10,1.176587846
3977,OFF001,user077,ME001,2023-06-10,1.495225826
3978,OFF001,user078,ME001,2023-06-10,1.326794898
3979,OFF001,user079,ME001,2023-06-10,1.031620138
3980,OFF001,user080,ME001,2023-06-10,1.312581261
3981,OFF001,user081,ME001,2023-06-10,1.734001241
3982,OFF001,user082,ME001,2023-06-10,1.385195075
3983,OFF001,user083,ME001,2023-06-10,1.381670433
3984,OFF001,user084,ME001,2023-06-10,1.64646349
3985,OFF001,user085,ME001,2023-06-10,1.662391937
3986,OFF001,user086,ME001,2023-06-10,1.491276623
3987,OFF001,user087,ME001,2023-06-10,1.847670109
3988,OFF001,user088,ME001,2023-06-10,1.560615611
3989,OFF001,user089,ME001,2023-06-10,1.898478865
3990,OFF001,user090,ME001,2023-06-10,1.999653679
3991,OFF001,user091,ME001,2023-06-10,1.757930505
3992,OFF001,user092,ME001,2023-06-10,1.885078723
3993,OFF001,user093,ME001,2023-06-10,1.698558681
3994,OFF001,user094,ME001,2023-06-10,1.508043925
3995,OFF001,user095,ME001,2023-06-10,1.514947531
3996,OFF001,user096,ME001,2023-06-10,1.026264899
3997,OFF001,user097,ME001,2023-06-10,1.007094304
3998,OFF001,user098,ME001,2023-06-10,1.205890762
3999,OFF001,user099,ME001,2023-06-10,1.633242615
4000,OFF001,user100,ME001,2023-06-10,1.135248504
4001,OFF001,user001,ME001,2023-06-11,1.896550632
4002,OFF001,user002,ME001,2023-06-11,1.15137115
4003,OFF001,user003,ME001,2023-06-11,1.881936982
4004,OFF001,user004,ME001,2023-06-11,1.067335847
4005,OFF001,user005,ME001,2023-06-11,1.114952253
4006,OFF001,user006,ME001,2023-06-11,1.102217926
4007,OFF001,user007,ME001,2023-06-11,1.4335063
4008,OFF001,user008,ME001,2023-06-11,1.871323434
4009,OFF001,user009,ME001,2023-06-11,1.261602267
4010,OFF001,user010,ME001,2023-06-11,1.532086349
4011,OFF001,user011,ME001,2023-06-11,1.238986621
4012,OFF001,user012,ME001,2023-06-11,1.340865893
4013,OFF001,user013,ME001,2023-06-11,1.058648966
4014,OFF001,user014,ME001,2023-06-11,1.375849789
4015,OFF001,user015,ME001,2023-06-11,1.998615717
4016,OFF001,user016,ME001,2023-06-11,1.826675819
4017,OFF001,user017,ME001,2023-06-11,1.252249691
4018,OFF001,user018,ME001,2023-06-11,1.480135661
4019,OFF001,user019,ME001,2023-06-11,1.230048569
4020,OFF001,user020,ME001,2023-06-11,1.02757638
4021,OFF001,user021,ME001,2023-06-11,1.974296623
4022,OFF001,user022,ME001,2023-06-11,1.902152658
4023,OFF001,user023,ME001,2023-06-11,1.513145872
4024,OFF001,user024,ME001,2023-06-11,1.058684817
4025,OFF001,user025,ME001,2023-06-11,1.660688178
4026,OFF001,user026,ME001,2023-06-11,1.105181275
4027,OFF001,user027,ME001,2023-06-11,1.608531946
4028,OFF001,user028,ME001,2023-06-11,1.009388123
4029,OFF001,user029,ME001,2023-06-11,1.598766114
4030,OFF001,user030,ME001,2023-06-11,1.125808501
4031,OFF001,user031,ME001,2023-06-11,1.091174415
4032,OFF001,user032,ME001,2023-06-11,1.473626647
4033,OFF001,user033,ME001,2023-06-11,1.534819073
4034,OFF001,user034,ME001,2023-06-11,1.844721845
4035,OFF001,user035,ME001,2023-06-11,1.247602692
4036,OFF001,user036,ME001,2023-06-11,1.362860765
4037,OFF001,user037,ME001,2023-06-11,1.761105618
4038,OFF001,user038,ME001,2023-06-11,1.585457256
4039,OFF001,user039,ME001,2023-06-11,1.387314143
4040,OFF001,user040,ME001,2023-06-11,1.807883237
4041,OFF001,user041,ME001,2023-06-11,1.506224124
4042,OFF001,user042,ME001,2023-06-11,1.460235903
4043,OFF001,user043,ME001,2023-06-11,1.440661741
4044,OFF001,user044,ME001,2023-06-11,1.199935522
4045,OFF001,user045,ME001,2023-06-11,1.490872478
4046,OFF001,user046,ME001,2023-06-11,1.992315951
4047,OFF001,user047,ME001,2023-06-11,1.307489513
4048,OFF001,user048,ME001,2023-06-11,1.04803647
4049,OFF001,user049,ME001,2023-06-11,1.275792358
4050,OFF001,user050,ME001,2023-06-11,1.879667759
4051,OFF001,user051,ME001,2023-06-11,1.720956445
4052,OFF001,user052,ME001,2023-06-11,1.660848548
4053,OFF001,user053,ME001,2023-06-11,1.452123623
4054,OFF001,user054,ME001,2023-06-11,1.63824004
4055,OFF001,user055,ME001,2023-06-11,1.619890536
4056,OFF001,user056,ME001,2023-06-11,1.177896866
4057,OFF001,user057,ME001,2023-06-11,1.091040089
4058,OFF001,user058,ME001,2023-06-11,1.577113061
4059,OFF001,user059,ME001,2023-06-11,1.324024678
4060,OFF001,user060,ME001,2023-06-11,1.979206886
4061,OFF001,user061,ME001,2023-06-11,1.651159493
4062,OFF001,user062,ME001,2023-06-11,1.747372403
4063,OFF001,user063,ME001,2023-06-11,1.414682121
4064,OFF001,user064,ME001,2023-06-11,1.084643475
4065,OFF001,user065,ME001,2023-06-11,1.643987642
4066,OFF001,user066,ME001,2023-06-11,1.05772087
4067,OFF001,user067,ME001,2023-06-11,1.979119432
4068,OFF001,user068,ME001,2023-06-11,1.983060217
4069,OFF001,user069,ME001,2023-06-11,1.017227917
4070,OFF001,user070,ME001,2023-06-11,1.062388946
4071,OFF001,user071,ME001,2023-06-11,1.213000734
4072,OFF001,user072,ME001,2023-06-11,1.231466392
4073,OFF001,user073,ME001,2023-06-11,1.898147386
4074,OFF001,user074,ME001,2023-06-11,1.684535448
4075,OFF001,user075,ME001,2023-06-11,1.123695231
4076,OFF001,user076,ME001,2023-06-11,1.970607467
4077,OFF001,user077,ME001,2023-06-11,1.4946906
4078,OFF001,user078,ME001,2023-06-11,1.152839463
4079,OFF001,user079,ME001,2023-06-11,1.568010804
4080,OFF001,user080,ME001,2023-06-11,1.149623066
4081,OFF001,user081,ME001,2023-06-11,1.896879412
4082,OFF001,user082,ME001,2023-06-11,1.051798269
4083,OFF001,user083,ME001,2023-06-11,1.604462711
4084,OFF001,user084,ME001,2023-06-11,1.52672653
4085,OFF001,user085,ME001,2023-06-11,1.288742726
4086,OFF001,user086,ME001,2023-06-11,1.436549592
4087,OFF001,user087,ME001,2023-06-11,1.021715061
4088,OFF001,user088,ME001,2023-06-11,1.255952614
4089,OFF001,user089,ME001,2023-06-11,1.991267759
4090,OFF001,user090,ME001,2023-06-11,1.208223064
4091,OFF001,user091,ME001,2023-06-11,1.745629014
4092,OFF001,user092,ME001,2023-06-11,1.258362813
4093,OFF001,user093,ME001,2023-06-11,1.261305824
4094,OFF001,user094,ME001,2023-06-11,1.025704358
4095,OFF001,user095,ME001,2023-06-11,1.980556632
4096,OFF001,user096,ME001,2023-06-11,1.84888883
4097,OFF001,user097,ME001,2023-06-11,1.834672568
4098,OFF001,user098,ME001,2023-06-11,1.910192541
4099,OFF001,user099,ME001,2023-06-11,1.328529598
4100,OFF001,user100,ME001,2023-06-11,1.525952108
4101,OFF001,user001,ME001,2023-06-11,1.418020854
4102,OFF001,user002,ME001,2023-06-11,1.890186881
4103,OFF001,user003,ME001,2023-06-11,1.407155846
4104,OFF001,user004,ME001,2023-06-11,1.135725963
4105,OFF001,user005,ME001,2023-06-11,1.923896745
4106,OFF001,user006,ME001,2023-06-11,1.531135922
4107,OFF001,user007,ME001,2023-06-11,1.719218281
4108,OFF001,user008,ME001,2023-06-11,1.884264551
4109,OFF001,user009,ME001,2023-06-11,1.780476893
4110,OFF001,user010,ME001,2023-06-11,1.871311813
4111,OFF001,user011,ME001,2023-06-11,1.744658992
4112,OFF001,user012,ME001,2023-06-11,1.710594119
4113,OFF001,user013,ME001,2023-06-11,1.528673221
4114,OFF001,user014,ME001,2023-06-11,1.794014818
4115,OFF001,user015,ME001,2023-06-11,1.33242081
4116,OFF001,user016,ME001,2023-06-11,1.789980789
4117,OFF001,user017,ME001,2023-06-11,1.522607314
4118,OFF001,user018,ME001,2023-06-11,1.368785757
4119,OFF001,user019,ME001,2023-06-11,1.044543015
4120,OFF001,user020,ME001,2023-06-11,1.402286622
4121,OFF001,user021,ME001,2023-06-11,1.308723554
4122,OFF001,user022,ME001,2023-06-11,1.186297172
4123,OFF001,user023,ME001,2023-06-11,1.752099089
4124,OFF001,user024,ME001,2023-06-11,1.811220844
4125,OFF001,user025,ME001,2023-06-11,1.528310778
4126,OFF001,user026,ME001,2023-06-11,1.335695823
4127,OFF001,user027,ME001,2023-06-11,1.933961643
4128,OFF001,user028,ME001,2023-06-11,1.24912944
4129,OFF001,user029,ME001,2023-06-11,1.89061386
4130,OFF001,user030,ME001,2023-06-11,1.877001534
4131,OFF001,user031,ME001,2023-06-11,1.044935994
4132,OFF001,user032,ME001,2023-06-11,1.899425736
4133,OFF001,user033,ME001,2023-06-11,1.662902819
4134,OFF001,user034,ME001,2023-06-11,1.725685132
4135,OFF001,user035,ME001,2023-06-11,1.421678184
4136,OFF001,user036,ME001,2023-06-11,1.251777713
4137,OFF001,user037,ME001,2023-06-11,1.801455124
4138,OFF001,user038,ME001,2023-06-11,1.61282794
4139,OFF001,user039,ME001,2023-06-11,1.575361808
4140,OFF001,user040,ME001,2023-06-11,1.257287782
4141,OFF001,user041,ME001,2023-06-11,1.679618451
4142,OFF001,user042,ME001,2023-06-11,1.352431896
4143,OFF001,user043,ME001,2023-06-11,1.092163883
4144,OFF001,user044,ME001,2023-06-11,1.665306513
4145,OFF001,user045,ME001,2023-06-11,1.942174401
4146,OFF001,user046,ME001,2023-06-11,1.14434141
4147,OFF001,user047,ME001,2023-06-11,1.580884817
4148,OFF001,user048,ME001,2023-06-11,1.425039365
4149,OFF001,user049,ME001,2023-06-11,1.178067547
4150,OFF001,user050,ME001,2023-06-11,1.765343519
4151,OFF001,user051,ME001,2023-06-11,1.47367344
4152,OFF001,user052,ME001,2023-06-11,1.112876635
4153,OFF001,user053,ME001,2023-06-11,1.808155888
4154,OFF001,user054,ME001,2023-06-11,1.994082888
4155,OFF001,user055,ME001,2023-06-11,1.783592174
4156,OFF001,user056,ME001,2023-06-11,1.755717906
4157,OFF001,user057,ME001,2023-06-11,1.733670243
4158,OFF001,user058,ME001,2023-06-11,1.130725648
4159,OFF001,user059,ME001,2023-06-11,1.63205799
4160,OFF001,user060,ME001,2023-06-11,1.562844533
4161,OFF001,user061,ME001,2023-06-11,1.28352303
4162,OFF001,user062,ME001,2023-06-11,1.069838536
4163,OFF001,user063,ME001,2023-06-11,1.552369661
4164,OFF001,user064,ME001,2023-06-11,1.121017167
4165,OFF001,user065,ME001,2023-06-11,1.571486725
4166,OFF001,user066,ME001,2023-06-11,1.999506034
4167,OFF001,user067,ME001,2023-06-11,1.477824643
4168,OFF001,user068,ME001,2023-06-11,1.552602806
4169,OFF001,user069,ME001,2023-06-11,1.903774182
4170,OFF001,user070,ME001,2023-06-11,1.36310915
4171,OFF001,user071,ME001,2023-06-11,1.126100757
4172,OFF001,user072,ME001,2023-06-11,1.529693161
4173,OFF001,user073,ME001,2023-06-11,1.333429685
4174,OFF001,user074,ME001,2023-06-11,1.772219649
4175,OFF001,user075,ME001,2023-06-11,1.927178697
4176,OFF001,user076,ME001,2023-06-11,1.706896611
4177,OFF001,user077,ME001,2023-06-11,1.965246156
4178,OFF001,user078,ME001,2023-06-11,1.874845922
4179,OFF001,user079,ME001,2023-06-11,1.347448791
4180,OFF001,user080,ME001,2023-06-11,1.924644763
4181,OFF001,user081,ME001,2023-06-11,1.745381136
4182,OFF001,user082,ME001,2023-06-11,1.921330308
4183,OFF001,user083,ME001,2023-06-11,1.403143887
4184,OFF001,user084,ME001,2023-06-11,1.395773086
4185,OFF001,user085,ME001,2023-06-11,1.324271767
4186,OFF001,user086,ME001,2023-06-11,1.286243927
4187,OFF001,user087,ME001,2023-06-11,1.580910337
4188,OFF001,user088,ME001,2023-06-11,1.27650177
4189,OFF001,user089,ME001,2023-06-11,1.826120525
4190,OFF001,user090,ME001,2023-06-11,1.065195268
4191,OFF001,user091,ME001,2023-06-11,1.784189964
4192,OFF001,user092,ME001,2023-06-11,1.818188151
4193,OFF001,user093,ME001,2023-06-11,1.108253869
4194,OFF001,user094,ME001,2023-06-11,1.867425393
4195,OFF001,user095,ME001,2023-06-11,1.11286857
4196,OFF001,user096,ME001,2023-06-11,1.440467404
4197,OFF001,user097,ME001,2023-06-11,1.683992276
4198,OFF001,user098,ME001,2023-06-11,1.658566296
4199,OFF001,user099,ME001,2023-06-11,1.774905871
4200,OFF001,user100,ME001,2023-06-11,1.907958792
4201,OFF001,user001,ME001,2023-06-11,1.647990531
4202,OFF001,user002,ME001,2023-06-11,1.07611137
4203,OFF001,user003,ME001,2023-06-11,1.856546507
4204,OFF001,user004,ME001,2023-06-11,1.101674137
4205,OFF001,user005,ME001,2023-06-11,1.50956126
4206,OFF001,user006,ME001,2023-06-11,1.17088068
4207,OFF001,user007,ME001,2023-06-11,1.35417811
4208,OFF001,user008,ME001,2023-06-11,1.1782269
4209,OFF001,user009,ME001,2023-06-11,1.587116285
4210,OFF001,user010,ME001,2023-06-11,1.536036668
4211,OFF001,user011,ME001,2023-06-11,1.569555758
4212,OFF001,user012,ME001,2023-06-11,1.490406178
4213,OFF001,user013,ME001,2023-06-11,1.59714304
4214,OFF001,user014,ME001,2023-06-11,1.269860172
4215,OFF001,user015,ME001,2023-06-11,1.650130024
4216,OFF001,user016,ME001,2023-06-11,1.227261451
4217,OFF001,user017,ME001,2023-06-11,1.396683917
4218,OFF001,user018,ME001,2023-06-11,1.553419
4219,OFF001,user019,ME001,2023-06-11,1.591117914
4220,OFF001,user020,ME001,2023-06-11,1.529039136
4221,OFF001,user021,ME001,2023-06-11,1.228752518
4222,OFF001,user022,ME001,2023-06-11,1.146004053
4223,OFF001,user023,ME001,2023-06-11,1.175488698
4224,OFF001,user024,ME001,2023-06-11,1.726814478
4225,OFF001,user025,ME001,2023-06-11,1.589233197
4226,OFF001,user026,ME001,2023-06-11,1.402327833
4227,OFF001,user027,ME001,2023-06-11,1.842523648
4228,OFF001,user028,ME001,2023-06-11,1.679976317
4229,OFF001,user029,ME001,2023-06-11,1.789395112
4230,OFF001,user030,ME001,2023-06-11,1.828690833
4231,OFF001,user031,ME001,2023-06-11,1.453393096
4232,OFF001,user032,ME001,2023-06-11,1.603245177
4233,OFF001,user033,ME001,2023-06-11,1.797393187
4234,OFF001,user034,ME001,2023-06-11,1.649037944
4235,OFF001,user035,ME001,2023-06-11,1.179734101
4236,OFF001,user036,ME001,2023-06-11,1.591210545
4237,OFF001,user037,ME001,2023-06-11,1.773777456
4238,OFF001,user038,ME001,2023-06-11,1.022652755
4239,OFF001,user039,ME001,2023-06-11,1.406454295
4240,OFF001,user040,ME001,2023-06-11,1.606200801
4241,OFF001,user041,ME001,2023-06-11,1.751433773
4242,OFF001,user042,ME001,2023-06-11,1.288344003
4243,OFF001,user043,ME001,2023-06-11,1.349716358
4244,OFF001,user044,ME001,2023-06-11,1.093772699
4245,OFF001,user045,ME001,2023-06-11,1.059633128
4246,OFF001,user046,ME001,2023-06-11,1.464760683
4247,OFF001,user047,ME001,2023-06-11,1.385225841
4248,OFF001,user048,ME001,2023-06-11,1.347996511
4249,OFF001,user049,ME001,2023-06-11,1.089249444
4250,OFF001,user050,ME001,2023-06-11,1.611553079
4251,OFF001,user051,ME001,2023-06-11,1.090614679
4252,OFF001,user052,ME001,2023-06-11,1.611283933
4253,OFF001,user053,ME001,2023-06-11,1.663987205
4254,OFF001,user054,ME001,2023-06-11,1.981230455
4255,OFF001,user055,ME001,2023-06-11,1.58570054
4256,OFF001,user056,ME001,2023-06-11,1.684516811
4257,OFF001,user057,ME001,2023-06-11,1.394746667
4258,OFF001,user058,ME001,2023-06-11,1.316508367
4259,OFF001,user059,ME001,2023-06-11,1.103156118
4260,OFF001,user060,ME001,2023-06-11,1.193088961
4261,OFF001,user061,ME001,2023-06-11,1.48525002
4262,OFF001,user062,ME001,2023-06-11,1.473702278
4263,OFF001,user063,ME001,2023-06-11,1.429372674
4264,OFF001,user064,ME001,2023-06-11,1.927579078
4265,OFF001,user065,ME001,2023-06-11,1.5170534
4266,OFF001,user066,ME001,2023-06-11,1.583397727
4267,OFF001,user067,ME001,2023-06-11,1.755183437
